frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
46,394.146081,238.636291,80.805401,113.458164,0.998756,1.000000
47,392.124707,234.230649,81.458899,115.215628,1.000000,1.000000
48,395.720565,235.518526,79.984401,114.781115,0.998834,1.000000
49,393.623872,239.204103,81.041999,113.241602,1.000000,1.000000
50,389.450049,236.186739,82.648022,114.386222,1.000000,1.000000
51,391.856850,234.820891,81.585763,114.984118,0.998468,1.000000
52,392.144391,235.538634,81.501599,114.692687,1.000000,1.000000
53,395.125448,231.874853,80.050355,116.256787,1.000000,1.000000
54,387.812010,236.114833,83.327015,114.370349,0.997653,1.000000
55,388.205003,235.340532,83.136383,114.694372,0.998839,1.000000
56,391.007030,238.236939,82.071442,113.578536,0.999249,1.000000
57,389.461943,235.400104,82.597973,114.701680,1.000000,1.000000
58,381.052840,234.112264,86.080586,115.104195,0.998845,1.000000
59,373.663579,232.295502,89.102504,115.799449,1.000000,1.000000
60,371.614922,233.335544,89.959372,115.373502,1.000000,1.000000
61,361.140549,228.891749,94.323645,117.243106,1.000000,1.000000
62,355.925722,225.319404,96.558404,118.807108,0.999173,1.000000
63,353.855517,223.355766,97.492967,119.669913,0.998311,1.000000
64,357.214753,220.782409,96.084487,120.718759,0.998736,1.000000
65,358.190612,220.548991,95.654181,120.799631,0.997071,1.000000
66,357.477329,219.852894,95.979437,121.122977,0.997101,1.000000
67,357.564028,219.224513,95.950092,121.400089,0.997156,1.000000
68,354.915746,219.364842,97.112535,121.390163,0.997148,1.000000
69,355.161004,218.523165,97.018990,121.758533,0.998746,1.000000
70,355.596529,220.149036,96.790046,121.040616,0.998355,1.000000
71,355.117053,219.970404,97.008433,121.134356,0.998433,1.000000
72,356.399029,219.701161,96.450585,121.215573,0.997111,1.000000
73,356.199548,222.300855,96.496779,120.080459,0.999568,1.000000
74,345.662658,223.296253,101.094661,119.937571,1.000000,1.000000
75,339.744329,227.433892,103.499599,118.371267,0.999576,1.000000
76,334.229425,229.009490,105.825667,117.937405,1.000000,1.000000
77,329.864878,231.222748,107.613492,117.190439,0.999104,1.000000
78,323.922204,234.361347,110.016543,116.168759,1.000000,1.000000
79,323.559863,234.776946,110.151680,116.009970,1.000000,1.000000
80,322.918739,233.239262,110.537223,116.718398,1.000000,1.000000
81,322.475714,233.410232,110.718834,116.666129,1.000000,1.000000
82,321.651439,231.684246,111.227079,117.473750,1.000000,1.000000
83,322.167701,233.215118,110.882373,116.781586,1.000000,1.000000
84,323.055497,233.093392,110.509578,116.780466,1.000000,1.000000
85,323.066558,232.741939,110.526894,116.933547,1.000000,1.000000
86,323.941836,232.913919,110.124021,116.806045,1.000000,1.000000
87,324.122181,233.262497,110.010505,116.639898,1.000000,1.000000
88,322.953413,233.553957,110.515333,116.579431,1.000000,1.000000
89,317.202439,240.078757,112.596439,114.093908,1.000000,1.000000
90,314.159401,244.801005,113.624410,112.236062,1.000000,1.000000
91,312.620776,247.968386,114.088900,110.955272,1.000000,1.000000
92,311.591852,252.221081,114.285098,109.187867,1.000000,1.000000
93,309.276198,257.922688,114.989991,106.875821,1.000000,1.000000
94,309.018133,259.202763,115.022565,106.364624,0.998403,1.000000
95,308.916956,258.788248,115.083916,106.546252,0.998024,1.000000
96,308.714008,258.328964,115.191105,106.747557,0.996016,1.000000
97,308.713844,258.252132,115.197645,106.784219,0.996043,1.000000
98,310.355446,254.009600,114.721676,108.494589,0.998782,1.000000
99,310.934758,252.699558,114.535416,109.011519,0.998775,1.000000
100,311.021556,253.130226,114.465377,108.832404,0.998342,1.000000
101,311.525684,254.236954,114.190021,108.342579,0.996617,1.000000
102,312.191342,255.034331,113.858676,107.977405,0.997851,1.000000
103,311.071580,255.560051,114.316463,107.811320,0.998354,1.000000
104,312.115829,256.047449,113.850430,107.556786,0.997526,1.000000
105,315.942573,261.383170,112.012219,105.218242,0.998020,1.000000
106,317.745253,270.010764,110.994378,101.709420,0.998861,1.000000
107,321.821472,274.577538,109.250001,99.843716,0.998502,1.000000
108,323.316301,282.115318,108.521267,96.898601,0.997334,1.000000
109,325.820320,285.345715,107.478863,95.647544,0.998413,1.000000
110,326.784710,287.200785,107.106475,94.957869,0.998849,1.000000
111,326.933168,288.474831,107.032372,94.467681,0.997696,1.000000
112,326.670585,288.045490,107.136961,94.632189,0.998455,1.000000
113,327.151816,288.001514,106.965206,94.631865,0.998812,1.000000
114,326.520698,287.078689,107.214619,94.977694,0.997619,1.000000
115,326.251070,288.310131,107.070792,94.501319,0.998778,1.000000
116,324.481865,285.205979,108.027006,95.695759,0.997939,1.000000
117,324.476553,288.173094,107.997888,94.550222,0.997521,1.000000
118,325.579770,286.696079,107.574101,95.121057,0.998397,1.000000
119,326.829905,287.705001,107.091960,94.732371,0.998389,1.000000
120,335.458589,290.269131,103.537202,93.815045,0.986650,1.000000
121,341.609275,292.945740,101.239481,92.838894,0.997256,1.000000
122,349.078395,294.447167,98.504804,92.330175,0.996000,1.000000
123,354.078784,298.129212,96.864286,91.021801,0.990654,1.000000
124,359.890328,299.349096,94.722893,90.606157,0.987753,1.000000
125,361.470120,298.058594,94.123810,91.093983,0.988181,1.000000
126,362.936639,302.219666,93.606681,89.587034,0.979003,1.000000
127,363.383035,304.624740,93.421238,88.719836,0.976562,1.000000
128,358.495140,300.641522,95.230500,90.139882,0.985408,1.000000
129,355.980370,298.637396,96.042552,90.848159,0.992379,1.000000
130,356.543151,297.813792,95.823300,91.184173,0.988081,1.000000
131,356.818447,297.622934,95.728659,91.264724,0.987259,1.000000
132,356.246219,297.612419,95.911216,91.250730,0.986139,1.000000
133,357.759694,297.863086,95.397215,91.157804,0.985974,1.000000
134,360.964625,297.292123,94.286872,91.363775,0.984094,1.000000
135,362.022561,296.651558,93.908797,91.602275,0.986341,1.000000
136,369.133459,293.496258,91.260921,92.738352,0.989269,1.000000
137,377.243264,293.083394,88.423634,92.912045,0.987710,1.000000
138,383.598181,292.396109,86.025727,93.116403,0.998791,1.000000
139,388.998107,288.190057,84.044477,94.653552,0.996760,1.000000
140,393.480430,289.526404,82.212550,94.161324,0.994994,1.000000
141,394.709273,288.025855,81.721587,94.699707,0.996177,1.000000
142,391.600727,289.379405,82.892693,94.205814,0.994992,1.000000
143,392.286024,289.447757,82.652483,94.170363,0.992494,1.000000
144,392.940556,287.892257,82.392189,94.737412,0.996728,1.000000
145,392.972254,290.655476,82.369888,93.739491,0.997144,1.000000
146,393.272120,290.665559,82.269184,93.724080,0.989783,1.000000
147,393.849340,289.628113,82.063151,94.100852,0.986831,1.000000
148,392.472932,289.218991,82.603049,94.248556,0.993504,1.000000
149,393.151175,287.334161,82.346961,94.960431,0.996111,1.000000
150,392.753958,287.862345,82.449993,94.777953,0.994606,1.000000
151,395.588870,285.819130,81.355363,95.514911,0.989353,1.000000
