frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
34,383.391056,254.666243,56.205504,102.562186,0.998331,1.000000
35,383.391056,254.666243,56.205504,102.562186,0.998331,1.000000
36,381.217998,255.379292,57.872187,101.928901,0.995822,1.000000
37,381.217998,255.379292,57.872187,101.928901,0.995822,1.000000
38,381.217998,255.379292,57.872187,101.928901,0.995822,1.000000
39,381.217998,255.379292,57.872187,101.928901,0.995822,1.000000
40,380.742053,256.030312,58.296620,101.441575,0.998287,1.000000
41,379.618459,255.682152,59.076297,101.627732,0.998366,1.000000
42,379.919749,255.756952,58.850313,101.589880,0.998411,1.000000
43,377.427593,247.217759,59.894724,107.283309,0.999475,1.000000
44,374.360427,241.445019,61.444066,110.953826,0.996925,1.000000
45,370.945462,235.587488,63.122465,114.646959,0.996980,1.000000
46,368.894955,228.911086,63.524070,119.171778,0.997984,1.000000
47,365.513792,225.777654,65.497284,120.982456,0.994950,1.000000
48,364.083545,225.411020,66.502446,121.055682,0.995495,1.000000
49,364.083545,225.411020,66.502446,121.055682,0.995495,1.000000
50,365.508079,226.243914,65.606851,120.615272,0.997368,1.000000
51,365.508079,226.243914,65.606851,120.615272,0.997368,1.000000
52,365.508079,226.243914,65.606851,120.615272,0.997368,1.000000
53,365.508079,226.243914,65.606851,120.615272,0.997368,1.000000
54,365.508079,226.243914,65.606851,120.615272,0.997368,1.000000
55,353.089184,242.218264,75.898973,108.934924,0.999047,1.000000
56,366.587106,222.937705,64.087584,123.254494,0.999487,1.000000
57,358.326103,222.094552,70.234229,122.716034,0.997862,1.000000
58,347.359805,219.248309,77.914883,123.701849,0.996644,1.000000
59,338.620543,217.600519,84.091581,124.401408,0.997125,1.000000
60,329.993949,213.781833,90.223945,126.936566,0.998837,1.000000
61,326.264331,207.891360,93.190142,131.516040,0.998223,1.000000
62,322.936505,212.104051,95.619347,128.404939,0.997808,1.000000
63,325.846152,215.659310,93.324061,125.717618,0.996008,1.000000
64,325.846152,215.659310,93.324061,125.717618,0.996008,1.000000
65,326.115080,214.045559,93.158224,126.862851,0.995900,1.000000
66,325.154544,214.289035,93.858510,126.664948,0.994002,1.000000
67,324.236939,213.754505,94.559801,127.097581,0.995692,1.000000
68,324.236939,213.754505,94.559801,127.097581,0.995692,1.000000
69,324.236939,213.754505,94.559801,127.097581,0.995692,1.000000
70,325.409436,215.116861,93.657339,126.121977,0.998582,1.000000
71,321.418857,217.194130,96.509175,124.745622,0.999071,1.000000
72,309.616964,220.805540,104.743863,122.893974,0.998253,1.000000
73,302.354630,222.510104,109.810393,122.423568,1.000000,1.000000
74,295.816085,226.157030,114.041610,120.612189,0.996466,1.000000
75,289.073446,228.108471,118.780943,120.209859,0.998639,1.000000
76,282.774674,230.579969,123.224501,119.526458,0.997741,1.000000
77,288.132505,228.624573,119.393870,119.980382,0.997733,1.000000
78,286.521509,227.099552,120.975045,121.428119,0.998107,1.000000
79,286.616964,226.378402,121.026071,121.941837,0.996803,1.000000
80,286.542800,227.357873,120.820235,121.182522,0.999409,1.000000
81,286.494259,227.086081,120.914107,121.394030,0.997622,1.000000
82,278.524797,313.731494,125.167955,62.595559,0.819114,1.000000
83,286.127677,219.997205,123.091934,127.126942,0.998706,1.000000
84,285.759958,226.174798,121.675951,122.220686,0.997921,1.000000
85,286.878939,230.347270,119.915400,118.844128,0.998690,1.000000
86,286.302667,232.887214,119.883887,117.064966,0.998720,1.000000
87,284.981344,232.514730,120.961378,117.553671,0.998746,1.000000
88,284.981344,232.514730,120.961378,117.553671,0.998746,1.000000
89,287.458977,231.090736,119.371313,118.229719,0.998924,1.000000
90,283.364213,241.229136,120.838392,111.497310,0.997920,1.000000
91,280.198865,245.242177,122.697631,109.024459,0.998993,1.000000
92,278.346734,248.263040,123.723329,107.057448,0.997479,1.000000
93,275.121863,254.658193,125.527022,102.735015,0.998436,1.000000
94,272.917143,257.672327,126.989699,100.687492,0.996304,1.000000
95,271.859416,260.817462,127.616522,98.415024,0.997419,1.000000
96,273.293937,258.077854,126.697510,100.388748,0.996065,1.000000
97,273.055582,258.979954,126.821775,99.731814,0.996547,1.000000
98,273.010581,258.397178,126.892344,100.157299,0.996470,1.000000
99,272.923452,258.103496,126.974702,100.376079,0.995427,1.000000
100,nan,nan,nan,nan,nan,nan
101,nan,nan,nan,nan,nan,nan
102,nan,nan,nan,nan,nan,nan
103,284.694433,248.212882,119.103251,106.473559,0.998490,1.000000
104,274.624988,259.092707,125.620661,99.577630,0.995743,1.000000
105,279.260900,268.266771,121.876312,93.060828,0.995816,1.000000
106,281.995930,272.322011,119.894432,90.372662,0.998065,1.000000
107,285.792040,279.254064,117.359113,85.918797,0.998014,1.000000
108,288.115680,283.070134,115.912433,83.549094,0.997514,1.000000
109,292.495166,290.009886,113.305839,79.326288,0.998055,1.000000
110,291.990473,289.200813,112.999457,79.898681,0.997170,1.000000
111,291.656742,289.601549,113.866082,79.524222,0.996871,1.000000
112,291.607335,289.057590,113.880185,79.886836,0.995708,1.000000
113,291.607335,289.057590,113.880185,79.886836,0.995708,1.000000
114,291.607335,289.057590,113.880185,79.886836,0.995708,1.000000
115,291.607335,289.057590,113.880185,79.886836,0.995708,1.000000
116,291.607335,289.057590,113.880185,79.886836,0.995708,1.000000
117,292.023231,287.819269,112.922130,80.802345,0.995436,1.000000
118,291.415514,289.127628,113.389489,79.901155,0.997159,1.000000
119,291.415514,289.127628,113.389489,79.901155,0.997159,1.000000
120,299.982585,292.966503,108.093898,78.074058,0.997666,1.000000
121,307.572259,294.617219,103.434327,77.470991,0.997331,1.000000
122,314.636815,297.674884,99.233312,75.875070,0.995277,1.000000
123,321.519050,299.605436,95.152712,74.864753,0.995128,1.000000
124,328.511329,299.364062,90.978554,75.099723,0.996828,1.000000
125,332.413596,299.976603,88.646003,74.718342,0.996883,1.000000
126,329.574772,300.247953,90.344776,74.557783,0.995182,1.000000
127,329.574772,300.247953,90.344776,74.557783,0.995182,1.000000
128,328.956574,298.855716,90.716950,75.422723,0.996468,1.000000
129,328.644661,297.356459,90.906178,76.336493,0.996300,1.000000
130,328.353976,296.548721,91.099081,76.823173,0.996006,1.000000
131,328.353976,296.548721,91.099081,76.823173,0.996006,1.000000
132,328.353976,296.548721,91.099081,76.823173,0.996006,1.000000
133,330.893360,295.585921,89.650987,77.408294,0.996497,1.000000
134,328.389855,297.364617,91.143655,76.310353,0.996855,1.000000
135,335.596307,294.560247,86.890049,77.997599,0.996303,1.000000
136,342.393706,293.235705,82.871517,78.696159,0.998826,1.000000
137,348.489639,291.227875,79.271812,79.743666,0.998387,1.000000
138,359.076157,287.675019,72.883664,81.486475,0.998512,1.000000
139,363.644029,286.187956,70.072939,82.169029,0.997520,1.000000
140,372.024949,284.908998,64.618146,82.412923,0.996528,1.000000
141,364.401134,286.049580,69.621406,82.230367,0.984208,1.000000
142,342.763793,350.792375,74.377454,29.694160,0.852588,1.000000
143,365.514941,282.205828,68.963315,84.562105,0.990371,1.000000
144,366.406131,284.111910,68.338930,83.319931,0.998567,1.000000
145,364.948692,287.593049,69.150561,81.189379,0.996392,1.000000
146,364.699334,288.276469,69.280353,80.777189,0.997319,1.000000
147,364.705945,287.830775,69.303839,81.056975,0.997743,1.000000
148,364.071450,287.369563,69.745362,81.393196,0.997220,1.000000
149,364.136510,286.747667,69.729958,81.776509,0.996244,1.000000
150,364.718096,287.290048,69.319239,81.390164,0.996248,1.000000
