frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
33,410.987609,260.470581,74.809681,105.191065,1.000000,1.000000
34,410.987609,260.470581,74.809681,105.191065,1.000000,1.000000
35,410.987609,260.470581,74.809681,105.191065,1.000000,1.000000
36,407.546546,262.663158,76.281699,104.286160,0.999169,1.000000
37,407.546546,262.663158,76.281699,104.286160,0.999169,1.000000
38,407.546546,262.663158,76.281699,104.286160,0.999169,1.000000
39,407.546546,262.663158,76.281699,104.286160,0.999169,1.000000
40,407.546546,262.663158,76.281699,104.286160,0.999169,1.000000
41,405.830160,264.734332,76.994265,103.440907,0.997664,1.000000
42,405.830160,264.734332,76.994265,103.440907,0.997664,1.000000
43,401.341305,255.952856,78.550671,106.782631,0.999598,1.000000
44,398.223544,247.816235,79.508100,109.895696,0.998379,1.000000
45,398.223544,247.816235,79.508100,109.895696,0.998379,1.000000
46,394.364365,238.801297,80.714565,113.405185,0.997517,1.000000
47,392.170410,234.253971,81.435154,115.208084,1.000000,1.000000
48,395.804347,235.492301,79.945510,114.781880,1.000000,1.000000
49,393.676328,239.248132,81.017881,113.226624,1.000000,1.000000
50,389.561686,236.260947,82.606207,114.357170,1.000000,1.000000
51,391.835473,234.895615,81.593862,114.951274,0.999230,1.000000
52,391.835473,234.895615,81.593862,114.951274,0.999230,1.000000
53,395.254570,231.730398,79.987751,116.322247,0.999223,1.000000
54,387.992257,236.214075,83.254931,114.329907,1.000000,1.000000
55,387.992257,236.214075,83.254931,114.329907,1.000000,1.000000
56,391.096278,238.419338,82.039007,113.514972,0.998879,1.000000
57,391.096278,238.419338,82.039007,113.514972,0.998879,1.000000
58,381.155092,234.186184,86.034833,115.077359,0.998071,1.000000
59,373.674108,232.345728,89.093043,115.785947,1.000000,1.000000
60,373.674108,232.345728,89.093043,115.785947,1.000000,1.000000
61,361.088382,229.031700,94.340426,117.186892,1.000000,1.000000
62,355.895056,225.372616,96.578201,118.788060,0.998352,1.000000
63,355.895056,225.372616,96.578201,118.788060,0.998352,1.000000
64,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
65,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
66,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
67,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
68,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
69,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
70,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
71,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
72,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
73,357.246519,220.831183,96.071952,120.702146,1.000000,1.000000
74,345.787190,223.308565,101.041032,119.930371,1.000000,1.000000
75,339.790355,227.509470,103.479580,118.340808,1.000000,1.000000
76,334.295608,229.022744,105.799643,117.932581,1.000000,1.000000
77,329.974323,231.171222,107.565262,117.211464,1.000000,1.000000
78,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
79,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
80,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
81,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
82,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
83,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
84,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
85,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
86,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
87,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
88,323.975358,234.345532,109.993016,116.174349,1.000000,1.000000
89,317.330080,240.154112,112.535934,114.054588,1.000000,1.000000
90,314.156355,244.810691,113.623874,112.236050,1.000000,1.000000
91,312.597060,248.134102,114.096902,110.882052,1.000000,1.000000
92,311.610023,252.237448,114.272131,109.182566,1.000000,1.000000
93,309.400915,257.924620,114.937811,106.872244,1.000000,1.000000
94,309.132261,259.276840,114.962550,106.334351,0.996413,1.000000
95,309.132261,259.276840,114.962550,106.334351,0.996413,1.000000
96,309.132261,259.276840,114.962550,106.334351,0.996413,1.000000
97,309.132261,259.276840,114.962550,106.334351,0.996413,1.000000
98,310.598327,254.093132,114.606720,108.453560,0.997166,1.000000
99,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
100,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
101,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
102,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
103,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
104,311.049219,252.705229,114.490752,109.004067,0.999179,1.000000
105,316.138004,261.495376,111.935752,105.167211,0.997657,1.000000
106,317.777418,270.052867,110.983451,101.688895,0.999245,1.000000
107,321.885449,274.634665,109.223169,99.815504,0.999250,1.000000
108,323.265387,282.409143,108.589725,96.793355,0.995556,1.000000
109,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
110,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
111,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
112,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
113,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
114,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
115,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
116,325.546100,285.963740,107.635872,95.436462,0.993093,1.000000
117,324.209995,288.138583,108.083495,94.583484,0.988693,1.000000
118,324.209995,288.138583,108.083495,94.583484,0.988693,1.000000
119,324.209995,288.138583,108.083495,94.583484,0.988693,1.000000
120,335.333139,290.538642,103.596233,93.724598,0.992010,1.000000
121,341.531107,293.522646,101.526522,92.627234,0.997639,1.000000
122,349.120267,294.763816,98.703013,92.204061,0.998432,1.000000
123,353.568824,298.641894,97.084874,90.820982,0.992248,1.000000
124,359.816353,299.834003,94.780117,90.415792,0.990025,1.000000
125,361.607826,298.582002,94.111488,90.852515,0.985767,1.000000
126,362.897912,302.418888,93.634328,89.513231,0.972186,1.000000
127,363.330450,304.542088,93.442447,88.756675,0.973868,1.000000
128,358.369299,301.231858,95.298296,89.895085,0.990000,1.000000
129,355.742921,299.061239,96.231345,90.655923,0.992556,1.000000
130,355.742921,299.061239,96.231345,90.655923,0.992556,1.000000
131,355.742921,299.061239,96.231345,90.655923,0.992556,1.000000
132,355.742921,299.061239,96.231345,90.655923,0.992556,1.000000
133,355.742921,299.061239,96.231345,90.655923,0.992556,1.000000
134,360.953015,297.890738,94.329268,91.118141,0.985203,1.000000
135,360.953015,297.890738,94.329268,91.118141,0.985203,1.000000
136,369.120607,293.465045,91.202953,92.774709,0.989903,1.000000
137,377.326411,293.232685,88.402754,92.855944,0.991009,1.000000
138,383.427078,292.604879,85.960488,93.063809,0.999593,1.000000
139,388.822486,288.487244,83.920181,94.528497,0.997538,1.000000
140,393.484173,289.655553,82.184684,94.119233,0.994943,1.000000
141,393.484173,289.655553,82.184684,94.119233,0.994943,1.000000
142,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
143,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
144,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
145,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
146,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
147,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
148,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
149,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
150,391.690658,289.383494,82.849889,94.220833,0.995825,1.000000
151,395.660373,285.806385,81.315567,95.523023,0.992320,1.000000
